track_name,mbz_id,fname,instrument,center,backtrack,f_score,iterations,time,max_size,wait,delta,pre_max,post_max,pre_avg,post_avg
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7596382674916706,216,03-08-23_12-14-30,5,9,0.027483274873295792,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8648648648648648,216,03-08-23_12-14-33,5,9,0.027483274873295792,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,216,03-08-23_12-14-20,5,9,0.027483274873295792,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8580968280467445,216,03-08-23_12-14-24,5,9,0.027483274873295792,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8432501599488164,217,03-08-23_12-14-55,5,9,0.02677016559860142,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8907353552139593,217,03-08-23_12-14-59,5,9,0.02677016559860142,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8730009407337724,217,03-08-23_12-14-51,5,9,0.02677016559860142,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.759075907590759,217,03-08-23_12-14-54,5,9,0.02677016559860142,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.8060263653483992,217,03-08-23_12-14-48,5,9,0.02677016559860142,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.8868778280542987,217,03-08-23_12-14-43,5,9,0.02677016559860142,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7585227272727272,217,03-08-23_12-14-58,5,9,0.02677016559860142,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8630783758262511,217,03-08-23_12-14-59,5,9,0.02677016559860142,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,217,03-08-23_12-14-47,5,9,0.02677016559860142,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8656716417910448,217,03-08-23_12-14-51,5,9,0.02677016559860142,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8376500315855969,218,03-08-23_12-15-36,5,9,0.025589846799107287,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8930194134655101,218,03-08-23_12-15-37,5,9,0.025589846799107287,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8718428437792328,218,03-08-23_12-15-23,5,9,0.025589846799107287,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7579408543263965,218,03-08-23_12-15-30,5,9,0.025589846799107287,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.8014981273408239,218,03-08-23_12-15-24,5,9,0.025589846799107287,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.889390519187359,218,03-08-23_12-15-11,5,9,0.025589846799107287,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7591721542803387,218,03-08-23_12-15-36,5,9,0.025589846799107287,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8636788048552756,218,03-08-23_12-15-39,5,9,0.025589846799107287,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,218,03-08-23_12-15-18,5,9,0.025589846799107287,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.872549019607843,218,03-08-23_12-15-26,5,9,0.025589846799107287,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8334380892520428,219,03-08-23_12-16-03,5,9,0.025122637274307528,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8928276999175597,219,03-08-23_12-16-05,5,9,0.025122637274307528,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8720821661998132,219,03-08-23_12-15-58,5,9,0.025122637274307528,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7579408543263965,219,03-08-23_12-16-01,5,9,0.025122637274307528,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7970204841713221,219,03-08-23_12-15-55,5,9,0.025122637274307528,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.889390519187359,219,03-08-23_12-15-49,5,9,0.025122637274307528,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7577464788732395,219,03-08-23_12-16-04,5,9,0.025122637274307528,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8627268496975337,219,03-08-23_12-16-06,5,9,0.025122637274307528,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,219,03-08-23_12-15-54,5,9,0.025122637274307528,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8729641693811074,219,03-08-23_12-15-58,5,9,0.025122637274307528,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.841502227880331,220,03-08-23_12-16-31,5,9,0.026358283517527947,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8922949461474732,220,03-08-23_12-16-32,5,9,0.026358283517527947,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8740601503759399,220,03-08-23_12-16-25,5,9,0.026358283517527947,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7589236683141132,220,03-08-23_12-16-30,5,9,0.026358283517527947,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.8060263653483992,220,03-08-23_12-16-21,5,9,0.026358283517527947,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.8868778280542987,220,03-08-23_12-16-16,5,9,0.026358283517527947,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7582625118035883,220,03-08-23_12-16-31,5,9,0.026358283517527947,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8617121354656633,220,03-08-23_12-16-33,5,9,0.026358283517527947,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,220,03-08-23_12-16-21,5,9,0.026358283517527947,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8679867986798679,220,03-08-23_12-16-25,5,9,0.026358283517527947,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8446726572528883,221,03-08-23_12-16-58,5,9,0.027071392792222322,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.890924229808493,221,03-08-23_12-17-01,5,9,0.027071392792222322,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8706326723323891,221,03-08-23_12-16-53,5,9,0.027071392792222322,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7574421168687983,221,03-08-23_12-16-58,5,9,0.027071392792222322,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.8052930056710774,221,03-08-23_12-16-51,5,9,0.027071392792222322,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.8868778280542987,221,03-08-23_12-16-45,5,9,0.027071392792222322,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7603227337446608,221,03-08-23_12-16-59,5,9,0.027071392792222322,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8628192999053926,221,03-08-23_12-17-02,5,9,0.027071392792222322,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,221,03-08-23_12-16-48,5,9,0.027071392792222322,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8618968386023295,221,03-08-23_12-16-54,5,9,0.027071392792222322,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8404322949777495,222,03-08-23_12-17-26,5,9,0.025960233297386046,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.892104175279041,222,03-08-23_12-17-29,5,9,0.025960233297386046,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.874296435272045,222,03-08-23_12-17-20,5,9,0.025960233297386046,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7591881513987934,222,03-08-23_12-17-24,5,9,0.025960233297386046,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.8045112781954887,222,03-08-23_12-17-17,5,9,0.025960233297386046,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.889390519187359,222,03-08-23_12-17-12,5,9,0.025960233297386046,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7575471698113206,222,03-08-23_12-17-28,5,9,0.025960233297386046,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8637002341920375,222,03-08-23_12-17-30,5,9,0.025960233297386046,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,222,03-08-23_12-17-17,5,9,0.025960233297386046,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8721311475409835,222,03-08-23_12-17-22,5,9,0.025960233297386046,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8404322949777495,223,03-08-23_12-17-54,5,9,0.02590490585365976,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.892104175279041,223,03-08-23_12-17-57,5,9,0.02590490585365976,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8734770384254922,223,03-08-23_12-17-50,5,9,0.02590490585365976,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7591881513987934,223,03-08-23_12-17-53,5,9,0.02590490585365976,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.8045112781954887,223,03-08-23_12-17-46,5,9,0.02590490585365976,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.889390519187359,223,03-08-23_12-17-40,5,9,0.02590490585365976,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7581329561527581,223,03-08-23_12-17-56,5,9,0.02590490585365976,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8632958801498127,223,03-08-23_12-17-58,5,9,0.02590490585365976,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,223,03-08-23_12-17-44,5,9,0.02590490585365976,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8721311475409835,223,03-08-23_12-17-49,5,9,0.02590490585365976,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8376500315855969,224,03-08-23_12-18-28,5,9,0.025562183077244144,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8930194134655101,224,03-08-23_12-18-30,5,9,0.025562183077244144,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8718428437792328,224,03-08-23_12-18-22,5,9,0.025562183077244144,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7579408543263965,224,03-08-23_12-18-27,5,9,0.025562183077244144,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.8014981273408239,224,03-08-23_12-18-19,5,9,0.025562183077244144,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.889390519187359,224,03-08-23_12-18-14,5,9,0.025562183077244144,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7591721542803387,224,03-08-23_12-18-29,5,9,0.025562183077244144,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8636788048552756,224,03-08-23_12-18-31,5,9,0.025562183077244144,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,224,03-08-23_12-18-19,5,9,0.025562183077244144,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.872549019607843,224,03-08-23_12-18-24,5,9,0.025562183077244144,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8409669211195929,225,03-08-23_12-18-56,5,9,0.026117762824662282,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8916459884201821,225,03-08-23_12-18-58,5,9,0.026117762824662282,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8732394366197184,225,03-08-23_12-18-50,5,9,0.026117762824662282,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7589236683141132,225,03-08-23_12-18-53,5,9,0.026117762824662282,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.8045112781954887,225,03-08-23_12-18-47,5,9,0.026117762824662282,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.889390519187359,225,03-08-23_12-18-42,5,9,0.026117762824662282,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7579046720151014,225,03-08-23_12-18-57,5,9,0.026117762824662282,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8634443923040827,225,03-08-23_12-18-58,5,9,0.026117762824662282,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,225,03-08-23_12-18-45,5,9,0.026117762824662282,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8698517298187809,225,03-08-23_12-18-51,5,9,0.026117762824662282,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8397720075997467,226,03-08-23_12-19-33,5,9,0.025747376326383523,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.892104175279041,226,03-08-23_12-19-38,5,9,0.025747376326383523,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8718428437792328,226,03-08-23_12-19-23,5,9,0.025747376326383523,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7587719298245613,226,03-08-23_12-19-28,5,9,0.025747376326383523,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.8030018761726078,226,03-08-23_12-19-16,5,9,0.025747376326383523,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.889390519187359,226,03-08-23_12-19-10,5,9,0.025747376326383523,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7581329561527581,226,03-08-23_12-19-36,5,9,0.025747376326383523,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8644859813084113,226,03-08-23_12-19-40,5,9,0.025747376326383523,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,226,03-08-23_12-19-13,5,9,0.025747376326383523,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8739770867430443,226,03-08-23_12-19-24,5,9,0.025747376326383523,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8398983481575603,227,03-08-23_12-20-37,5,9,0.025839972950953215,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.892104175279041,227,03-08-23_12-20-39,5,9,0.025839972950953215,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8734770384254922,227,03-08-23_12-20-28,5,9,0.025839972950953215,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7591881513987934,227,03-08-23_12-20-34,5,9,0.025839972950953215,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.8045112781954887,227,03-08-23_12-20-22,5,9,0.025839972950953215,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.889390519187359,227,03-08-23_12-20-10,5,9,0.025839972950953215,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7581329561527581,227,03-08-23_12-20-38,5,9,0.025839972950953215,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8639551192145863,227,03-08-23_12-20-41,5,9,0.025839972950953215,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,227,03-08-23_12-20-19,5,9,0.025839972950953215,17,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8721311475409835,227,03-08-23_12-20-27,5,9,0.025839972950953215,17,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8398983481575603,228,03-08-23_12-21-11,5,9,0.0258953003946795,17,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.892104175279041,228,03-08-23_12-21-13,5,9,0.0258953003946795,17,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8734770384254922,228,03-08-23_12-21-06,5,9,0.0258953003946795,17,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7591881513987934,228,03-08-23_12-21-10,5,9,0.0258953003946795,17,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.8045112781954887,228,03-08-23_12-21-03,5,9,0.0258953003946795,17,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.889390519187359,228,03-08-23_12-20-56,5,9,0.0258953003946795,17,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7581329561527581,228,03-08-23_12-21-13,5,9,0.0258953003946795,17,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8632958801498127,228,03-08-23_12-21-14,5,9,0.0258953003946795,17,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676130389064144,228,03-08-23_12-21-03,5,9,0.0258953003946795,17,23,35,5
