track_name,mbz_id,fname,instrument,f_score,iterations,time,threshold,smooth,pre_avg,post_avg,pre_max,post_max
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,piano,0.9034267912772586,45,07-05-24_19-54-43,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,0.9119718309859154,45,07-05-24_19-54-44,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,piano,0.9486956521739132,45,07-05-24_19-54-53,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,piano,0.9081585081585082,45,07-05-24_19-54-50,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,0.9500378501135505,45,07-05-24_19-54-53,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,piano,0.9149700598802394,45,07-05-24_19-54-49,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,piano,0.9560047562425683,45,07-05-24_19-54-28,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,0.8772213247172861,45,07-05-24_19-54-36,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,piano,0.9386892177589852,45,07-05-24_19-54-38,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,piano,0.8792987188132164,45,07-05-24_19-54-46,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,0.9470588235294118,45,07-05-24_19-54-49,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,piano,0.9015290519877677,45,07-05-24_19-54-52,0.49950000000000006,0.0884375,0.0,0.0,0.010984375000000001,0.0112421875
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,piano,0.9667519181585678,46,07-05-24_19-56-08,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,0.9060272197018795,46,07-05-24_19-56-01,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,piano,0.9554489376285127,46,07-05-24_19-55-53,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,piano,0.9539706626201315,46,07-05-24_19-56-06,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,0.96875,46,07-05-24_19-56-09,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,piano,0.9298892988929889,46,07-05-24_19-55-31,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,piano,0.9342756183745583,46,07-05-24_19-55-54,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,0.9516129032258066,46,07-05-24_19-55-38,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,piano,0.9333888426311407,46,07-05-24_19-56-09,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,piano,0.9094138543516873,46,07-05-24_19-55-24,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,0.8716417910447761,46,07-05-24_19-55-57,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,piano,0.9669211195928754,46,07-05-24_19-56-03,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,piano,0.9034749034749036,46,07-05-24_19-55-22,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,0.8974789915966387,46,07-05-24_19-55-31,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,piano,0.906113537117904,46,07-05-24_19-55-47,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,piano,0.9553420011305823,46,07-05-24_19-56-04,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,piano,0.8533333333333334,46,07-05-24_19-55-10,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,piano,0.9063670411985019,46,07-05-24_19-55-09,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,0.9616252821670429,46,07-05-24_19-55-14,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,piano,0.9107744107744108,46,07-05-24_19-55-36,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,piano,0.9392712550607287,46,07-05-24_19-55-46,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,piano,0.8933500627352572,46,07-05-24_19-55-51,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,piano,0.9032932566649242,46,07-05-24_19-56-04,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,0.9115948467347844,46,07-05-24_19-56-05,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,piano,0.9494773519163764,46,07-05-24_19-56-13,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,piano,0.9056780854059127,46,07-05-24_19-56-10,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,0.9484457922668689,46,07-05-24_19-56-12,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,piano,0.9163154726068634,46,07-05-24_19-56-09,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,piano,0.9570405727923628,46,07-05-24_19-55-48,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,0.8726682887266828,46,07-05-24_19-55-56,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,piano,0.9339019189765458,46,07-05-24_19-55-58,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,piano,0.8753387533875339,46,07-05-24_19-56-06,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,0.9470588235294118,46,07-05-24_19-56-09,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,piano,0.9003690036900368,46,07-05-24_19-56-12,0.5805,0.0884375,0.0,0.0,0.010234375,0.0112421875
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,piano,0.9663686675180928,47,07-05-24_19-57-28,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,0.9067357512953367,47,07-05-24_19-57-20,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,piano,0.9534883720930233,47,07-05-24_19-57-12,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,piano,0.9539706626201315,47,07-05-24_19-57-26,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,0.9683809523809523,47,07-05-24_19-57-28,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,piano,0.9298892988929889,47,07-05-24_19-56-50,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,piano,0.9342756183745583,47,07-05-24_19-57-14,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,0.9534883720930232,47,07-05-24_19-56-58,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,piano,0.9330004161464834,47,07-05-24_19-57-28,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,piano,0.9094138543516873,47,07-05-24_19-56-43,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,0.8714285714285713,47,07-05-24_19-57-15,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,piano,0.9669211195928754,47,07-05-24_19-57-22,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,piano,0.9038461538461537,47,07-05-24_19-56-42,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,0.8978224455611389,47,07-05-24_19-56-51,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,piano,0.9063180827886709,47,07-05-24_19-57-06,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,piano,0.9559322033898305,47,07-05-24_19-57-24,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,piano,0.8533333333333334,47,07-05-24_19-56-29,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,piano,0.9063670411985019,47,07-05-24_19-56-29,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,0.9616252821670429,47,07-05-24_19-56-34,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,piano,0.911690496215307,47,07-05-24_19-56-55,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,piano,0.9399865138233311,47,07-05-24_19-57-05,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,piano,0.8955597248280174,47,07-05-24_19-57-10,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,piano,0.9045383411580594,47,07-05-24_19-57-23,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,0.9140070921985816,47,07-05-24_19-57-25,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,piano,0.9490639965171964,47,07-05-24_19-57-33,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,piano,0.9052532833020638,47,07-05-24_19-57-30,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,0.9492424242424243,47,07-05-24_19-57-32,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,piano,0.9163154726068634,47,07-05-24_19-57-29,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,piano,0.9582836710369488,47,07-05-24_19-57-08,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,0.8726682887266828,47,07-05-24_19-57-16,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,piano,0.9350372736954206,47,07-05-24_19-57-17,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,piano,0.8761002031144212,47,07-05-24_19-57-25,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,0.9470588235294118,47,07-05-24_19-57-29,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,piano,0.901840490797546,47,07-05-24_19-57-32,0.56025,0.0884375,0.0,0.0,0.010421875,0.0112421875
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,piano,0.9663686675180928,48,07-05-24_19-58-46,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,0.9067357512953367,48,07-05-24_19-58-39,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,piano,0.9534883720930233,48,07-05-24_19-58-32,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,piano,0.9539706626201315,48,07-05-24_19-58-44,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,0.9683809523809523,48,07-05-24_19-58-47,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,piano,0.9298892988929889,48,07-05-24_19-58-09,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,piano,0.9342756183745583,48,07-05-24_19-58-32,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,0.9534883720930232,48,07-05-24_19-58-16,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,piano,0.9330004161464834,48,07-05-24_19-58-47,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,piano,0.9094138543516873,48,07-05-24_19-58-02,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,0.8714285714285713,48,07-05-24_19-58-35,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,piano,0.9669211195928754,48,07-05-24_19-58-40,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,piano,0.9038461538461537,48,07-05-24_19-58-01,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,0.8978224455611389,48,07-05-24_19-58-09,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,piano,0.9063180827886709,48,07-05-24_19-58-25,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,piano,0.9559322033898305,48,07-05-24_19-58-42,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,piano,0.8533333333333334,48,07-05-24_19-57-49,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,piano,0.9063670411985019,48,07-05-24_19-57-49,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,0.9616252821670429,48,07-05-24_19-57-54,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,piano,0.911690496215307,48,07-05-24_19-58-14,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,piano,0.9399865138233311,48,07-05-24_19-58-24,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,piano,0.8955597248280174,48,07-05-24_19-58-29,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,piano,0.9045383411580594,48,07-05-24_19-58-42,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,0.9140070921985816,48,07-05-24_19-58-43,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,piano,0.9490639965171964,48,07-05-24_19-58-51,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,piano,0.9052532833020638,48,07-05-24_19-58-48,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,0.9492424242424243,48,07-05-24_19-58-51,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,piano,0.9163154726068634,48,07-05-24_19-58-47,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,piano,0.9582836710369488,48,07-05-24_19-58-26,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,0.8726682887266828,48,07-05-24_19-58-34,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,piano,0.9350372736954206,48,07-05-24_19-58-36,0.5602499999999999,0.0884375,0.0,0.0,0.009671875,0.0112421875
