track_name,mbz_id,fname,instrument,center,backtrack,f_score,iterations,time,max_size,wait,delta,pre_max,post_max,pre_avg,post_avg
Youre Gonna Hear From Me,f476cd37-454f-4f73-8b41-ad55c08aafad,evansb-youregonnahearfromme-gomezejoep-1966-f476cd37,bass,True,False,0.7023622047244095,51,27-10-23_11-47-28,8,20,0.03125,81,5,5,5
Deed I Do,57707551-2a88-4a64-ae65-552f1b9ce4bc,evansb-deedido-israelscbunkerl-1966-57707551,bass,True,False,0.7567567567567567,51,27-10-23_11-47-25,8,20,0.03125,81,5,5,5
Blues in F,22dcfe38-dd8d-47d6-9cb6-f21d811ad5dd,evansb-bluesinf-israelscbunkerl-1963-22dcfe38,bass,True,False,0.6343283582089552,51,27-10-23_11-47-20,8,20,0.03125,81,5,5,5
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,bass,True,False,0.7246376811594203,51,27-10-23_11-47-18,8,20,0.03125,81,5,5,5
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,bass,True,False,0.6633663366336634,51,27-10-23_11-47-24,8,20,0.03125,81,5,5,5
Israel,96983faa-05bb-4900-b8f3-a6af4ec08290,evansb-israel-lafarosmotianp-1961-96983faa,bass,True,False,0.7068273092369478,51,27-10-23_11-47-33,8,20,0.03125,81,5,5,5
Autumn Leaves,902d3125-5eab-4c81-b504-975ca7a8a841,evansb-autumnleaves-johnsonmlabarberaj-1980-902d3125,bass,True,False,0.5660377358490566,51,27-10-23_11-47-32,8,20,0.03125,81,5,5,5
Bills Hit Tune,0f9d3126-c136-4809-bc19-0af1e50a1e4b,evansb-billshittune-johnsonmlabarberaj-1980-0f9d3126,bass,True,False,0.7559633027522936,51,27-10-23_11-47-37,8,20,0.03125,81,5,5,5
Days of Wine  Roses,c2ab551d-aa62-4407-b2e8-28ed30e01573,evansb-daysofwineroses-johnsonmlabarberaj-1980-c2ab551d,bass,True,False,0.7529722589167768,51,27-10-23_11-47-42,8,20,0.03125,81,5,5,5
The Touch of Your Lips,86381970-d551-4570-b8b9-d525bab81fb5,evansb-thetouchofyourlips-johnsonmlabarberaj-1980-86381970,bass,True,False,0.7880085653104925,51,27-10-23_11-47-45,8,20,0.03125,81,5,5,5
Turn Out the Stars,d786dfbb-2d16-4559-a80e-8227e3e38e17,evansb-turnoutthestars-johnsonmlabarberaj-1980-d786dfbb,bass,True,False,0.6910112359550562,51,27-10-23_11-47-48,8,20,0.03125,81,5,5,5
34 Skidoo,2ff369e4-b72e-4948-9b27-152d60f75a84,evansb-34skidoo-gomezemorellm-1972-2ff369e4,bass,True,False,0.7298050139275765,51,27-10-23_11-47-45,8,20,0.03125,81,5,5,5
A Sleeping Bee,85b8621e-33b2-4ec9-804d-2f6acc31b013,evansb-asleepingbee-gomezemorellm-1969-85b8621e,bass,True,False,0.7500000000000001,51,27-10-23_11-47-39,8,20,0.03125,81,5,5,5
How Deep Is the Ocean,29cee7e1-f0a4-4ee0-be3b-ad1129933c7a,evansb-howdeepistheocean-gomezemorellm-1969-29cee7e1,bass,True,False,0.8217821782178217,51,27-10-23_11-47-48,8,20,0.03125,81,5,5,5
Nardis,1a057fb9-2773-4a90-b163-441032c10955,evansb-nardis-gomezemorellm-1972-1a057fb9,bass,True,False,0.8357348703170029,51,27-10-23_11-47-47,8,20,0.03125,81,5,5,5
Our Love Is Here to Stay,d66bd275-f3ac-45b8-bdd8-60045917d694,evansb-ourloveishereto-gomezemorellm-1969-d66bd275,bass,True,False,0.7307692307692308,51,27-10-23_11-47-43,8,20,0.03125,81,5,5,5
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1974-166c480f,bass,True,False,0.6518282988871223,51,27-10-23_11-47-49,8,20,0.03125,81,5,5,5
How About You,597be228-4b30-4d1b-909d-dbe4fb57d937,evansb-howaboutyou-gomezedejohnettej-1968-597be228,bass,True,False,0.7275985663082437,52,27-10-23_11-48-01,6,20,0.05,81,5,5,5
Turn Out the Stars,7e8112aa-7274-46fc-9b41-5c6af74839ad,evansb-turnoutthestars-gomezedejohnettej-1968-7e8112aa,bass,True,False,0.6570048309178744,52,27-10-23_11-48-01,6,20,0.05,81,5,5,5
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1975-1324a29e,bass,True,False,0.8054421768707484,52,27-10-23_11-48-07,6,20,0.05,81,5,5,5
Wrap Your Troubles in Dreams,a007f3a3-e9be-498b-b87c-f89a6ae4e523,evansb-wrapyourtroublesindreams-gomezejoep-1967-a007f3a3,bass,True,False,0.7711340206185566,52,27-10-23_11-48-00,6,20,0.05,81,5,5,5
Youre Gonna Hear From Me,f476cd37-454f-4f73-8b41-ad55c08aafad,evansb-youregonnahearfromme-gomezejoep-1966-f476cd37,bass,True,False,0.7047619047619048,52,27-10-23_11-48-05,6,20,0.05,81,5,5,5
Deed I Do,57707551-2a88-4a64-ae65-552f1b9ce4bc,evansb-deedido-israelscbunkerl-1966-57707551,bass,True,False,0.758220502901354,52,27-10-23_11-48-02,6,20,0.05,81,5,5,5
Blues in F,22dcfe38-dd8d-47d6-9cb6-f21d811ad5dd,evansb-bluesinf-israelscbunkerl-1963-22dcfe38,bass,True,False,0.6292134831460674,52,27-10-23_11-47-57,6,20,0.05,81,5,5,5
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,bass,True,False,0.7246376811594203,52,27-10-23_11-47-55,6,20,0.05,81,5,5,5
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,bass,True,False,0.6633663366336634,52,27-10-23_11-48-01,6,20,0.05,81,5,5,5
Israel,96983faa-05bb-4900-b8f3-a6af4ec08290,evansb-israel-lafarosmotianp-1961-96983faa,bass,True,False,0.7068273092369478,52,27-10-23_11-48-09,6,20,0.05,81,5,5,5
Autumn Leaves,902d3125-5eab-4c81-b504-975ca7a8a841,evansb-autumnleaves-johnsonmlabarberaj-1980-902d3125,bass,True,False,0.5569620253164557,52,27-10-23_11-48-08,6,20,0.05,81,5,5,5
Bills Hit Tune,0f9d3126-c136-4809-bc19-0af1e50a1e4b,evansb-billshittune-johnsonmlabarberaj-1980-0f9d3126,bass,True,False,0.7620817843866171,52,27-10-23_11-48-14,6,20,0.05,81,5,5,5
Days of Wine  Roses,c2ab551d-aa62-4407-b2e8-28ed30e01573,evansb-daysofwineroses-johnsonmlabarberaj-1980-c2ab551d,bass,True,False,0.721311475409836,52,27-10-23_11-48-18,6,20,0.05,81,5,5,5
The Touch of Your Lips,86381970-d551-4570-b8b9-d525bab81fb5,evansb-thetouchofyourlips-johnsonmlabarberaj-1980-86381970,bass,True,False,0.7769314472252448,52,27-10-23_11-48-23,6,20,0.05,81,5,5,5
Turn Out the Stars,d786dfbb-2d16-4559-a80e-8227e3e38e17,evansb-turnoutthestars-johnsonmlabarberaj-1980-d786dfbb,bass,True,False,0.691333982473223,52,27-10-23_11-48-25,6,20,0.05,81,5,5,5
34 Skidoo,2ff369e4-b72e-4948-9b27-152d60f75a84,evansb-34skidoo-gomezemorellm-1972-2ff369e4,bass,True,False,0.7298050139275765,52,27-10-23_11-48-22,6,20,0.05,81,5,5,5
A Sleeping Bee,85b8621e-33b2-4ec9-804d-2f6acc31b013,evansb-asleepingbee-gomezemorellm-1969-85b8621e,bass,True,False,0.7555555555555555,52,27-10-23_11-48-16,6,20,0.05,81,5,5,5
How Deep Is the Ocean,29cee7e1-f0a4-4ee0-be3b-ad1129933c7a,evansb-howdeepistheocean-gomezemorellm-1969-29cee7e1,bass,True,False,0.8129675810473815,52,27-10-23_11-48-24,6,20,0.05,81,5,5,5
Nardis,1a057fb9-2773-4a90-b163-441032c10955,evansb-nardis-gomezemorellm-1972-1a057fb9,bass,True,False,0.8214285714285714,52,27-10-23_11-48-24,6,20,0.05,81,5,5,5
Our Love Is Here to Stay,d66bd275-f3ac-45b8-bdd8-60045917d694,evansb-ourloveishereto-gomezemorellm-1969-d66bd275,bass,True,False,0.7307692307692308,52,27-10-23_11-48-20,6,20,0.05,81,5,5,5
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1974-166c480f,bass,True,False,0.6543624161073825,52,27-10-23_11-48-27,6,20,0.05,81,5,5,5
How About You,597be228-4b30-4d1b-909d-dbe4fb57d937,evansb-howaboutyou-gomezedejohnettej-1968-597be228,bass,True,False,0.7275985663082437,53,27-10-23_11-48-39,7,20,0.021875,81,5,5,5
Turn Out the Stars,7e8112aa-7274-46fc-9b41-5c6af74839ad,evansb-turnoutthestars-gomezedejohnettej-1968-7e8112aa,bass,True,False,0.655421686746988,53,27-10-23_11-48-38,7,20,0.021875,81,5,5,5
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1975-1324a29e,bass,True,False,0.7947712418300654,53,27-10-23_11-48-45,7,20,0.021875,81,5,5,5
Wrap Your Troubles in Dreams,a007f3a3-e9be-498b-b87c-f89a6ae4e523,evansb-wrapyourtroublesindreams-gomezejoep-1967-a007f3a3,bass,True,False,0.7711340206185566,53,27-10-23_11-48-38,7,20,0.021875,81,5,5,5
Youre Gonna Hear From Me,f476cd37-454f-4f73-8b41-ad55c08aafad,evansb-youregonnahearfromme-gomezejoep-1966-f476cd37,bass,True,False,0.7023622047244095,53,27-10-23_11-48-41,7,20,0.021875,81,5,5,5
Deed I Do,57707551-2a88-4a64-ae65-552f1b9ce4bc,evansb-deedido-israelscbunkerl-1966-57707551,bass,True,False,0.7567567567567567,53,27-10-23_11-48-40,7,20,0.021875,81,5,5,5
Blues in F,22dcfe38-dd8d-47d6-9cb6-f21d811ad5dd,evansb-bluesinf-israelscbunkerl-1963-22dcfe38,bass,True,False,0.6343283582089552,53,27-10-23_11-48-35,7,20,0.021875,81,5,5,5
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,bass,True,False,0.7246376811594203,53,27-10-23_11-48-32,7,20,0.021875,81,5,5,5
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,bass,True,False,0.6633663366336634,53,27-10-23_11-48-37,7,20,0.021875,81,5,5,5
Israel,96983faa-05bb-4900-b8f3-a6af4ec08290,evansb-israel-lafarosmotianp-1961-96983faa,bass,True,False,0.7068273092369478,53,27-10-23_11-48-47,7,20,0.021875,81,5,5,5
Autumn Leaves,902d3125-5eab-4c81-b504-975ca7a8a841,evansb-autumnleaves-johnsonmlabarberaj-1980-902d3125,bass,True,False,0.5660377358490566,53,27-10-23_11-48-45,7,20,0.021875,81,5,5,5
Bills Hit Tune,0f9d3126-c136-4809-bc19-0af1e50a1e4b,evansb-billshittune-johnsonmlabarberaj-1980-0f9d3126,bass,True,False,0.7559633027522936,53,27-10-23_11-48-51,7,20,0.021875,81,5,5,5
Days of Wine  Roses,c2ab551d-aa62-4407-b2e8-28ed30e01573,evansb-daysofwineroses-johnsonmlabarberaj-1980-c2ab551d,bass,True,False,0.7532808398950129,53,27-10-23_11-48-56,7,20,0.021875,81,5,5,5
The Touch of Your Lips,86381970-d551-4570-b8b9-d525bab81fb5,evansb-thetouchofyourlips-johnsonmlabarberaj-1980-86381970,bass,True,False,0.7905982905982907,53,27-10-23_11-49-01,7,20,0.021875,81,5,5,5
Turn Out the Stars,d786dfbb-2d16-4559-a80e-8227e3e38e17,evansb-turnoutthestars-johnsonmlabarberaj-1980-d786dfbb,bass,True,False,0.6909430438842203,53,27-10-23_11-49-02,7,20,0.021875,81,5,5,5
34 Skidoo,2ff369e4-b72e-4948-9b27-152d60f75a84,evansb-34skidoo-gomezemorellm-1972-2ff369e4,bass,True,False,0.7298050139275765,53,27-10-23_11-48-59,7,20,0.021875,81,5,5,5
A Sleeping Bee,85b8621e-33b2-4ec9-804d-2f6acc31b013,evansb-asleepingbee-gomezemorellm-1969-85b8621e,bass,True,False,0.7500000000000001,53,27-10-23_11-48-54,7,20,0.021875,81,5,5,5
How Deep Is the Ocean,29cee7e1-f0a4-4ee0-be3b-ad1129933c7a,evansb-howdeepistheocean-gomezemorellm-1969-29cee7e1,bass,True,False,0.8217821782178217,53,27-10-23_11-49-01,7,20,0.021875,81,5,5,5
Nardis,1a057fb9-2773-4a90-b163-441032c10955,evansb-nardis-gomezemorellm-1972-1a057fb9,bass,True,False,0.8326180257510729,53,27-10-23_11-49-01,7,20,0.021875,81,5,5,5
Our Love Is Here to Stay,d66bd275-f3ac-45b8-bdd8-60045917d694,evansb-ourloveishereto-gomezemorellm-1969-d66bd275,bass,True,False,0.7307692307692308,53,27-10-23_11-48-57,7,20,0.021875,81,5,5,5
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1974-166c480f,bass,True,False,0.6457680250783698,53,27-10-23_11-49-04,7,20,0.021875,81,5,5,5
How About You,597be228-4b30-4d1b-909d-dbe4fb57d937,evansb-howaboutyou-gomezedejohnettej-1968-597be228,bass,True,False,0.7275985663082437,54,27-10-23_11-49-16,6,20,0.040625,81,5,5,5
Turn Out the Stars,7e8112aa-7274-46fc-9b41-5c6af74839ad,evansb-turnoutthestars-gomezedejohnettej-1968-7e8112aa,bass,True,False,0.655421686746988,54,27-10-23_11-49-16,6,20,0.040625,81,5,5,5
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1975-1324a29e,bass,True,False,0.7936085219707056,54,27-10-23_11-49-21,6,20,0.040625,81,5,5,5
Wrap Your Troubles in Dreams,a007f3a3-e9be-498b-b87c-f89a6ae4e523,evansb-wrapyourtroublesindreams-gomezejoep-1967-a007f3a3,bass,True,False,0.7711340206185566,54,27-10-23_11-49-15,6,20,0.040625,81,5,5,5
Youre Gonna Hear From Me,f476cd37-454f-4f73-8b41-ad55c08aafad,evansb-youregonnahearfromme-gomezejoep-1966-f476cd37,bass,True,False,0.7034700315457414,54,27-10-23_11-49-19,6,20,0.040625,81,5,5,5
Deed I Do,57707551-2a88-4a64-ae65-552f1b9ce4bc,evansb-deedido-israelscbunkerl-1966-57707551,bass,True,False,0.7567567567567567,54,27-10-23_11-49-16,6,20,0.040625,81,5,5,5
Blues in F,22dcfe38-dd8d-47d6-9cb6-f21d811ad5dd,evansb-bluesinf-israelscbunkerl-1963-22dcfe38,bass,True,False,0.6367041198501873,54,27-10-23_11-49-11,6,20,0.040625,81,5,5,5
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,bass,True,False,0.7246376811594203,54,27-10-23_11-49-08,6,20,0.040625,81,5,5,5
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,bass,True,False,0.6633663366336634,54,27-10-23_11-49-14,6,20,0.040625,81,5,5,5
Israel,96983faa-05bb-4900-b8f3-a6af4ec08290,evansb-israel-lafarosmotianp-1961-96983faa,bass,True,False,0.7068273092369478,54,27-10-23_11-49-24,6,20,0.040625,81,5,5,5
Autumn Leaves,902d3125-5eab-4c81-b504-975ca7a8a841,evansb-autumnleaves-johnsonmlabarberaj-1980-902d3125,bass,True,False,0.559748427672956,54,27-10-23_11-49-22,6,20,0.040625,81,5,5,5
Bills Hit Tune,0f9d3126-c136-4809-bc19-0af1e50a1e4b,evansb-billshittune-johnsonmlabarberaj-1980-0f9d3126,bass,True,False,0.7573529411764706,54,27-10-23_11-49-28,6,20,0.040625,81,5,5,5
Days of Wine  Roses,c2ab551d-aa62-4407-b2e8-28ed30e01573,evansb-daysofwineroses-johnsonmlabarberaj-1980-c2ab551d,bass,True,False,0.745308310991957,54,27-10-23_11-49-33,6,20,0.040625,81,5,5,5
The Touch of Your Lips,86381970-d551-4570-b8b9-d525bab81fb5,evansb-thetouchofyourlips-johnsonmlabarberaj-1980-86381970,bass,True,False,0.7814854682454251,54,27-10-23_11-49-39,6,20,0.040625,81,5,5,5
Turn Out the Stars,d786dfbb-2d16-4559-a80e-8227e3e38e17,evansb-turnoutthestars-johnsonmlabarberaj-1980-d786dfbb,bass,True,False,0.6925260170293284,54,27-10-23_11-49-39,6,20,0.040625,81,5,5,5
34 Skidoo,2ff369e4-b72e-4948-9b27-152d60f75a84,evansb-34skidoo-gomezemorellm-1972-2ff369e4,bass,True,False,0.7298050139275765,54,27-10-23_11-49-36,6,20,0.040625,81,5,5,5
A Sleeping Bee,85b8621e-33b2-4ec9-804d-2f6acc31b013,evansb-asleepingbee-gomezemorellm-1969-85b8621e,bass,True,False,0.7527675276752768,54,27-10-23_11-49-30,6,20,0.040625,81,5,5,5
How Deep Is the Ocean,29cee7e1-f0a4-4ee0-be3b-ad1129933c7a,evansb-howdeepistheocean-gomezemorellm-1969-29cee7e1,bass,True,False,0.8203221809169764,54,27-10-23_11-49-39,6,20,0.040625,81,5,5,5
Nardis,1a057fb9-2773-4a90-b163-441032c10955,evansb-nardis-gomezemorellm-1972-1a057fb9,bass,True,False,0.8309037900874635,54,27-10-23_11-49-39,6,20,0.040625,81,5,5,5
Our Love Is Here to Stay,d66bd275-f3ac-45b8-bdd8-60045917d694,evansb-ourloveishereto-gomezemorellm-1969-d66bd275,bass,True,False,0.7307692307692308,54,27-10-23_11-49-34,6,20,0.040625,81,5,5,5
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1974-166c480f,bass,True,False,0.6547811993517018,54,27-10-23_11-49-41,6,20,0.040625,81,5,5,5
How About You,597be228-4b30-4d1b-909d-dbe4fb57d937,evansb-howaboutyou-gomezedejohnettej-1968-597be228,bass,True,False,0.7275985663082437,55,27-10-23_11-49-53,7,20,0.0265625,81,5,5,5
Turn Out the Stars,7e8112aa-7274-46fc-9b41-5c6af74839ad,evansb-turnoutthestars-gomezedejohnettej-1968-7e8112aa,bass,True,False,0.655421686746988,55,27-10-23_11-49-53,7,20,0.0265625,81,5,5,5
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1975-1324a29e,bass,True,False,0.7958115183246073,55,27-10-23_11-49-59,7,20,0.0265625,81,5,5,5
Wrap Your Troubles in Dreams,a007f3a3-e9be-498b-b87c-f89a6ae4e523,evansb-wrapyourtroublesindreams-gomezejoep-1967-a007f3a3,bass,True,False,0.7711340206185566,55,27-10-23_11-49-52,7,20,0.0265625,81,5,5,5
Youre Gonna Hear From Me,f476cd37-454f-4f73-8b41-ad55c08aafad,evansb-youregonnahearfromme-gomezejoep-1966-f476cd37,bass,True,False,0.7023622047244095,55,27-10-23_11-49-56,7,20,0.0265625,81,5,5,5
Deed I Do,57707551-2a88-4a64-ae65-552f1b9ce4bc,evansb-deedido-israelscbunkerl-1966-57707551,bass,True,False,0.7567567567567567,55,27-10-23_11-49-54,7,20,0.0265625,81,5,5,5
Blues in F,22dcfe38-dd8d-47d6-9cb6-f21d811ad5dd,evansb-bluesinf-israelscbunkerl-1963-22dcfe38,bass,True,False,0.6343283582089552,55,27-10-23_11-49-49,7,20,0.0265625,81,5,5,5
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,bass,True,False,0.7246376811594203,55,27-10-23_11-49-46,7,20,0.0265625,81,5,5,5
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,bass,True,False,0.6633663366336634,55,27-10-23_11-49-52,7,20,0.0265625,81,5,5,5
Israel,96983faa-05bb-4900-b8f3-a6af4ec08290,evansb-israel-lafarosmotianp-1961-96983faa,bass,True,False,0.7068273092369478,55,27-10-23_11-50-02,7,20,0.0265625,81,5,5,5
Autumn Leaves,902d3125-5eab-4c81-b504-975ca7a8a841,evansb-autumnleaves-johnsonmlabarberaj-1980-902d3125,bass,True,False,0.5660377358490566,55,27-10-23_11-50-00,7,20,0.0265625,81,5,5,5
Bills Hit Tune,0f9d3126-c136-4809-bc19-0af1e50a1e4b,evansb-billshittune-johnsonmlabarberaj-1980-0f9d3126,bass,True,False,0.7559633027522936,55,27-10-23_11-50-05,7,20,0.0265625,81,5,5,5
Days of Wine  Roses,c2ab551d-aa62-4407-b2e8-28ed30e01573,evansb-daysofwineroses-johnsonmlabarberaj-1980-c2ab551d,bass,True,False,0.7516425755584757,55,27-10-23_11-50-10,7,20,0.0265625,81,5,5,5
The Touch of Your Lips,86381970-d551-4570-b8b9-d525bab81fb5,evansb-thetouchofyourlips-johnsonmlabarberaj-1980-86381970,bass,True,False,0.7905982905982907,55,27-10-23_11-50-15,7,20,0.0265625,81,5,5,5
Turn Out the Stars,d786dfbb-2d16-4559-a80e-8227e3e38e17,evansb-turnoutthestars-johnsonmlabarberaj-1980-d786dfbb,bass,True,False,0.6909430438842203,55,27-10-23_11-50-17,7,20,0.0265625,81,5,5,5
34 Skidoo,2ff369e4-b72e-4948-9b27-152d60f75a84,evansb-34skidoo-gomezemorellm-1972-2ff369e4,bass,True,False,0.7298050139275765,55,27-10-23_11-50-13,7,20,0.0265625,81,5,5,5
A Sleeping Bee,85b8621e-33b2-4ec9-804d-2f6acc31b013,evansb-asleepingbee-gomezemorellm-1969-85b8621e,bass,True,False,0.7500000000000001,55,27-10-23_11-50-08,7,20,0.0265625,81,5,5,5
How Deep Is the Ocean,29cee7e1-f0a4-4ee0-be3b-ad1129933c7a,evansb-howdeepistheocean-gomezemorellm-1969-29cee7e1,bass,True,False,0.8217821782178217,55,27-10-23_11-50-16,7,20,0.0265625,81,5,5,5
Nardis,1a057fb9-2773-4a90-b163-441032c10955,evansb-nardis-gomezemorellm-1972-1a057fb9,bass,True,False,0.8350071736011478,55,27-10-23_11-50-16,7,20,0.0265625,81,5,5,5
Our Love Is Here to Stay,d66bd275-f3ac-45b8-bdd8-60045917d694,evansb-ourloveishereto-gomezemorellm-1969-d66bd275,bass,True,False,0.7307692307692308,55,27-10-23_11-50-11,7,20,0.0265625,81,5,5,5
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1974-166c480f,bass,True,False,0.6508688783570301,55,27-10-23_11-50-18,7,20,0.0265625,81,5,5,5
How About You,597be228-4b30-4d1b-909d-dbe4fb57d937,evansb-howaboutyou-gomezedejohnettej-1968-597be228,bass,True,False,0.7275985663082437,56,27-10-23_11-50-30,7,20,0.0359375,81,5,5,5
Turn Out the Stars,7e8112aa-7274-46fc-9b41-5c6af74839ad,evansb-turnoutthestars-gomezedejohnettej-1968-7e8112aa,bass,True,False,0.655421686746988,56,27-10-23_11-50-30,7,20,0.0359375,81,5,5,5
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1975-1324a29e,bass,True,False,0.7957839262187089,56,27-10-23_11-50-36,7,20,0.0359375,81,5,5,5
Wrap Your Troubles in Dreams,a007f3a3-e9be-498b-b87c-f89a6ae4e523,evansb-wrapyourtroublesindreams-gomezejoep-1967-a007f3a3,bass,True,False,0.7711340206185566,56,27-10-23_11-50-30,7,20,0.0359375,81,5,5,5
Youre Gonna Hear From Me,f476cd37-454f-4f73-8b41-ad55c08aafad,evansb-youregonnahearfromme-gomezejoep-1966-f476cd37,bass,True,False,0.7034700315457414,56,27-10-23_11-50-33,7,20,0.0359375,81,5,5,5
Deed I Do,57707551-2a88-4a64-ae65-552f1b9ce4bc,evansb-deedido-israelscbunkerl-1966-57707551,bass,True,False,0.7567567567567567,56,27-10-23_11-50-31,7,20,0.0359375,81,5,5,5
Blues in F,22dcfe38-dd8d-47d6-9cb6-f21d811ad5dd,evansb-bluesinf-israelscbunkerl-1963-22dcfe38,bass,True,False,0.6343283582089552,56,27-10-23_11-50-27,7,20,0.0359375,81,5,5,5
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,bass,True,False,0.7246376811594203,56,27-10-23_11-50-23,7,20,0.0359375,81,5,5,5
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,bass,True,False,0.6633663366336634,56,27-10-23_11-50-29,7,20,0.0359375,81,5,5,5
Israel,96983faa-05bb-4900-b8f3-a6af4ec08290,evansb-israel-lafarosmotianp-1961-96983faa,bass,True,False,0.7068273092369478,56,27-10-23_11-50-40,7,20,0.0359375,81,5,5,5
Autumn Leaves,902d3125-5eab-4c81-b504-975ca7a8a841,evansb-autumnleaves-johnsonmlabarberaj-1980-902d3125,bass,True,False,0.5660377358490566,56,27-10-23_11-50-37,7,20,0.0359375,81,5,5,5
Bills Hit Tune,0f9d3126-c136-4809-bc19-0af1e50a1e4b,evansb-billshittune-johnsonmlabarberaj-1980-0f9d3126,bass,True,False,0.7559633027522936,56,27-10-23_11-50-43,7,20,0.0359375,81,5,5,5
Days of Wine  Roses,c2ab551d-aa62-4407-b2e8-28ed30e01573,evansb-daysofwineroses-johnsonmlabarberaj-1980-c2ab551d,bass,True,False,0.752317880794702,56,27-10-23_11-50-48,7,20,0.0359375,81,5,5,5
The Touch of Your Lips,86381970-d551-4570-b8b9-d525bab81fb5,evansb-thetouchofyourlips-johnsonmlabarberaj-1980-86381970,bass,True,False,0.7875536480686696,56,27-10-23_11-50-53,7,20,0.0359375,81,5,5,5
Turn Out the Stars,d786dfbb-2d16-4559-a80e-8227e3e38e17,evansb-turnoutthestars-johnsonmlabarberaj-1980-d786dfbb,bass,True,False,0.6904985888993415,56,27-10-23_11-50-54,7,20,0.0359375,81,5,5,5
34 Skidoo,2ff369e4-b72e-4948-9b27-152d60f75a84,evansb-34skidoo-gomezemorellm-1972-2ff369e4,bass,True,False,0.7298050139275765,56,27-10-23_11-50-51,7,20,0.0359375,81,5,5,5
A Sleeping Bee,85b8621e-33b2-4ec9-804d-2f6acc31b013,evansb-asleepingbee-gomezemorellm-1969-85b8621e,bass,True,False,0.7527675276752768,56,27-10-23_11-50-45,7,20,0.0359375,81,5,5,5
How Deep Is the Ocean,29cee7e1-f0a4-4ee0-be3b-ad1129933c7a,evansb-howdeepistheocean-gomezemorellm-1969-29cee7e1,bass,True,False,0.8203221809169764,56,27-10-23_11-50-54,7,20,0.0359375,81,5,5,5
Nardis,1a057fb9-2773-4a90-b163-441032c10955,evansb-nardis-gomezemorellm-1972-1a057fb9,bass,True,False,0.8318840579710145,56,27-10-23_11-50-54,7,20,0.0359375,81,5,5,5
Our Love Is Here to Stay,d66bd275-f3ac-45b8-bdd8-60045917d694,evansb-ourloveishereto-gomezemorellm-1969-d66bd275,bass,True,False,0.7307692307692308,56,27-10-23_11-50-49,7,20,0.0359375,81,5,5,5
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1974-166c480f,bass,True,False,0.651685393258427,56,27-10-23_11-50-56,7,20,0.0359375,81,5,5,5
How About You,597be228-4b30-4d1b-909d-dbe4fb57d937,evansb-howaboutyou-gomezedejohnettej-1968-597be228,bass,True,False,0.7275985663082437,57,27-10-23_11-51-08,7,20,0.02890625,81,5,5,5
